Row Label,PrecinctCode,County,Registered Voters,Mary Yu
ARLINGTON  2,23911050,SN,NULL,155
ARLINGTON  3,23911051,SN,NULL,176
ARLINGTON  4,23911130,SN,NULL,321
ARLINGTON  5,23911386,SN,NULL,256
MARYSVILLE 18,23911468,SN,NULL,259
ARLINGTON  6,23911498,SN,NULL,244
ARLINGTON  7,23911499,SN,NULL,269
ARLINGTON  8,23911518,SN,NULL,208
ARLINGTON  9,23911569,SN,NULL,238
ARLINGTON 10,23911570,SN,NULL,250
ARLINGTON 11,23911574,SN,NULL,111
ARLINGTON 12,23911636,SN,NULL,162
ARLINGTON 13,23911643,SN,NULL,285
ARLINGTON 14,23911661,SN,NULL,172
MARYSVILLE 33,23911680,SN,NULL,4
ARLINGTON 15,23911686,SN,NULL,85
ARLINGTON 16,23911687,SN,NULL,145
MARYSVILLE 44,23911737,SN,NULL,304
MARYSVILLE 45,23911738,SN,NULL,271
MARYSVILLE 52,23911745,SN,NULL,282
MARYSVILLE 53,23911746,SN,NULL,147
MARYSVILLE 54,23911747,SN,NULL,230
ARLINGTON 17,23911751,SN,NULL,6
PACKWOOD,23914020,SN,NULL,113
EDGECOMB,23914023,SN,NULL,168
ALMA,23914151,SN,NULL,25
RONCREST,23914360,SN,NULL,92
MARYSVILLE  5,24411428,SN,NULL,284
MARYSVILLE 16,24411466,SN,NULL,266
MARYSVILLE 19,24411494,SN,NULL,183
MARYSVILLE 21,24411540,SN,NULL,313
MARYSVILLE 22,24411541,SN,NULL,278
MARYSVILLE 23,24411542,SN,NULL,300
MARYSVILLE 24,24411543,SN,NULL,196
MARYSVILLE 14,24411628,SN,NULL,288
MARYSVILLE 12,24411676,SN,NULL,228
MARYSVILLE 30,24411677,SN,NULL,247
MARYSVILLE 31,24411678,SN,NULL,318
MARYSVILLE 34,24411701,SN,NULL,193
MARYSVILLE 55,24411748,SN,NULL,148
EBEY,24424001,SN,NULL,27
WHALEBACK,24424019,SN,NULL,16
EASTMONT,24424126,SN,NULL,177
FIRGROVE,24424528,SN,NULL,152
SILVER LAKE,24444074,SN,NULL,206
DUMAS,24444285,SN,NULL,187
HOLIDAY,24444294,SN,NULL,110
HILTONS LAKE,24454086,SN,NULL,222
RIVERCREST,24454172,SN,NULL,148
TOWER,24454197,SN,NULL,212
VILLE,24454198,SN,NULL,76
JORDAN,24454295,SN,NULL,350
LANTERN,24454341,SN,NULL,222
SLIVER,24454591,SN,NULL,1
GLEN ACRES,24454698,SN,NULL,2
EDMONDS  1,72131101,SN,NULL,218
EDMONDS  2,72131102,SN,NULL,236
EDMONDS  3,72131103,SN,NULL,269
EDMONDS  4,72131104,SN,NULL,227
EDMONDS  5,72131105,SN,NULL,162
EDMONDS  7,72131107,SN,NULL,266
EDMONDS  8,72131108,SN,NULL,306
EDMONDS  9,72131109,SN,NULL,167
EDMONDS 10,72131110,SN,NULL,262
EDMONDS 13,72131111,SN,NULL,281
EDMONDS 17,72131127,SN,NULL,198
EDMONDS 22,72131147,SN,NULL,205
EDMONDS 23,72131148,SN,NULL,274
EDMONDS 28,72131155,SN,NULL,215
EDMONDS 29,72131156,SN,NULL,240
EDMONDS 30,72131157,SN,NULL,185
EDMONDS 31,72131158,SN,NULL,250
EDMONDS 32,72131159,SN,NULL,217
EDMONDS 33,72131160,SN,NULL,206
EDMONDS 34,72131161,SN,NULL,235
EDMONDS 35,72131162,SN,NULL,192
EDMONDS 36,72131163,SN,NULL,215
EDMONDS 37,72131164,SN,NULL,222
EDMONDS 21,72131390,SN,NULL,291
EDMONDS 24,72131391,SN,NULL,169
EDMONDS 26,72131392,SN,NULL,151
EDMONDS 38,72131393,SN,NULL,247
EDMONDS 39,72131447,SN,NULL,269
EDMONDS 46,72131524,SN,NULL,375
EDMONDS 51,72131565,SN,NULL,234
EDMONDS 11,72131694,SN,NULL,249
EDMONDS  6,73231106,SN,NULL,295
EDMONDS 14,73231112,SN,NULL,175
EDMONDS 15,73231113,SN,NULL,181
EDMONDS 16,73231114,SN,NULL,180
EDMONDS 18,73231132,SN,NULL,218
EDMONDS 19,73231133,SN,NULL,258
EDMONDS 25,73231153,SN,NULL,208
EDMONDS 27,73231154,SN,NULL,190
WOODWAY 1,73231173,SN,NULL,208
WOODWAY 2,73231174,SN,NULL,132
EDMONDS 12,73231389,SN,NULL,143
EDMONDS 40,73231500,SN,NULL,208
EDMONDS 41,73231511,SN,NULL,173
EDMONDS 42,73231512,SN,NULL,160
EDMONDS 43,73231513,SN,NULL,263
EDMONDS 44,73231514,SN,NULL,216
EDMONDS 45,73231523,SN,NULL,173
EDMONDS 47,73231525,SN,NULL,126
EDMONDS 48,73231562,SN,NULL,203
EDMONDS 49,73231563,SN,NULL,199
EDMONDS 50,73231564,SN,NULL,151
EDMONDS 52,73231577,SN,NULL,201
HOLLY,73234099,SN,NULL,247
ROB,73234143,SN,NULL,144
SUMMIT,73234149,SN,NULL,191
ANN,73234176,SN,NULL,186
CHAPEL,73234182,SN,NULL,153
